date,total_cases,new_cases,total_vaccinations,new_vaccinations,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,gdp_per_capita
2020-11-27,548244.0,44506.0,,,13191.0,177.0,6424.139,521.506,154.568,2.074,66.2,25129.341
2020-11-28,578347.0,30103.0,,,13373.0,182.0,6776.875,352.737,156.7,2.133,66.2,25129.341
2020-11-29,607628.0,29281.0,,,13558.0,185.0,7119.98,343.105,158.868,2.168,66.2,25129.341
2020-11-30,638847.0,31219.0,,,13746.0,188.0,7485.794,365.814,161.071,2.203,66.2,25129.341
2020-12-01,668957.0,30110.0,,,13936.0,190.0,7838.613,352.819,163.297,2.226,66.2,25129.341
2020-12-02,700880.0,31923.0,,,14129.0,193.0,8212.676,374.063,165.559,2.262,66.2,25129.341
2020-12-03,733261.0,32381.0,,,14316.0,187.0,8592.105,379.43,167.75,2.191,66.2,25129.341
2020-12-04,765997.0,32736.0,,,14509.0,193.0,8975.695,383.589,170.012,2.262,66.2,25129.341
2020-12-05,797893.0,31896.0,,,14705.0,196.0,9349.441,373.747,172.308,2.297,66.2,25129.341
2020-12-06,828295.0,30402.0,,,14900.0,195.0,9705.682,356.24,174.593,2.285,66.2,25129.341
2020-12-07,860432.0,32137.0,,,15103.0,203.0,10082.252,376.571,176.972,2.379,62.5,25129.341
2020-12-08,893630.0,33198.0,,,15314.0,211.0,10471.255,389.003,179.444,2.472,62.5,25129.341
2020-12-09,925342.0,31712.0,,,15531.0,217.0,10842.846,371.591,181.987,2.543,62.5,25129.341
2020-12-10,1748567.0,,,,15751.0,220.0,20489.119,,184.565,2.578,62.5,25129.341
2020-12-11,1780673.0,32106.0,,,15977.0,226.0,20865.326,376.207,187.213,2.648,62.5,25129.341
2020-12-12,1809809.0,29136.0,,,16199.0,222.0,21206.732,341.406,189.814,2.601,62.5,25129.341
2020-12-13,1836728.0,26919.0,,,16417.0,218.0,21522.16,315.428,192.369,2.554,62.5,25129.341
2020-12-14,1866345.0,29617.0,,,16646.0,229.0,21869.202,347.042,195.052,2.683,62.5,25129.341
2020-12-15,1898447.0,32102.0,,,16881.0,235.0,22245.363,376.16,197.806,2.754,62.5,25129.341
2020-12-16,1928165.0,29718.0,,,17121.0,240.0,22593.588,348.226,200.618,2.812,62.5,25129.341
2020-12-17,1955680.0,27515.0,,,17364.0,243.0,22916.0,322.412,203.466,2.847,62.5,25129.341
2020-12-18,1982090.0,26410.0,,,17610.0,246.0,23225.463,309.463,206.348,2.883,62.5,25129.341
2020-12-19,2004285.0,22195.0,,,17851.0,241.0,23485.537,260.074,209.172,2.824,62.5,25129.341
2020-12-20,2024601.0,20316.0,,,18097.0,246.0,23723.593,238.056,212.055,2.883,62.5,25129.341
2020-12-21,2043704.0,19103.0,,,18351.0,254.0,23947.435,223.843,215.031,2.976,62.5,25129.341
2020-12-22,2062960.0,19256.0,,,18602.0,251.0,24173.07,225.635,217.972,2.941,62.5,25129.341
2020-12-23,2082610.0,19650.0,,,18861.0,259.0,24403.323,230.252,221.007,3.035,62.5,25129.341
2020-12-24,2100712.0,18102.0,,,19115.0,254.0,24615.436,212.113,223.983,2.976,62.5,25129.341
2020-12-25,2118255.0,17543.0,,,19371.0,256.0,24820.999,205.563,226.983,3.0,62.5,25129.341
2020-12-26,2133373.0,15118.0,,,19624.0,253.0,24998.146,177.148,229.947,2.965,62.5,25129.341
2020-12-27,2147578.0,14205.0,,,19878.0,254.0,25164.596,166.449,232.924,2.976,62.5,25129.341
2020-12-28,2162775.0,15197.0,,,20135.0,257.0,25342.669,178.073,235.935,3.011,62.5,25129.341
2020-12-29,2178580.0,15805.0,,,20388.0,253.0,25527.867,185.198,238.9,2.965,62.5,25129.341
2020-12-30,2194272.0,15692.0,,,20642.0,254.0,25711.74,183.874,241.876,2.976,65.28,25129.341
2020-12-31,2208652.0,14380.0,,,20881.0,239.0,25880.24,168.5,244.677,2.801,80.09,25129.341
2021-01-01,2220855.0,12203.0,,,21093.0,212.0,26023.231,142.991,247.161,2.484,80.09,25129.341
2021-01-02,2232035.0,11180.0,,,21295.0,202.0,26154.234,131.003,249.528,2.367,80.09,25129.341
2021-01-03,2241912.0,9877.0,,,21488.0,193.0,26269.97,115.735,251.789,2.262,80.09,25129.341
2021-01-04,2255607.0,13695.0,,,21685.0,197.0,26430.443,160.473,254.098,2.308,80.09,25129.341
2021-01-05,2270101.0,14494.0,,,21879.0,194.0,26600.279,169.836,256.371,2.273,80.09,25129.341
2021-01-06,2283931.0,13830.0,,,22070.0,191.0,26762.334,162.055,258.609,2.238,65.28,25129.341
2021-01-07,2296102.0,12171.0,,,22264.0,194.0,26904.95,142.616,260.882,2.273,65.28,25129.341
2021-01-08,2307581.0,11479.0,,,22450.0,186.0,27039.457,134.507,263.062,2.179,65.28,25129.341
2021-01-09,2317118.0,9537.0,,,22631.0,181.0,27151.208,111.751,265.182,2.121,65.28,25129.341
2021-01-10,2326256.0,9138.0,,,22807.0,176.0,27258.284,107.076,267.245,2.062,65.28,25129.341
2021-01-11,2336476.0,10220.0,,,22981.0,174.0,27378.039,119.755,269.284,2.039,65.28,25129.341
2021-01-12,2346285.0,9809.0,,,23152.0,171.0,27492.977,114.939,271.287,2.004,65.28,25129.341
2021-01-13,2355839.0,9554.0,0.0,,23325.0,173.0,27604.928,111.951,273.314,2.027,65.28,25129.341
2021-01-14,2364801.0,8962.0,279452.0,279452.0,23495.0,170.0,27709.942,105.014,275.306,1.992,65.28,25129.341
2021-01-15,2373115.0,8314.0,616652.0,337200.0,23664.0,169.0,27807.362,97.421,277.287,1.98,73.61,25129.341
2021-01-16,2380665.0,7550.0,676903.0,60251.0,23832.0,168.0,27895.831,88.468,279.255,1.969,73.61,25129.341
2021-01-17,2387101.0,6436.0,706451.0,29548.0,23997.0,165.0,27971.246,75.415,281.189,1.933,73.61,25129.341
2021-01-18,2392963.0,5862.0,832412.0,125961.0,24161.0,164.0,28039.934,68.689,283.11,1.922,73.61,25129.341
2021-01-19,2399781.0,6818.0,950635.0,118223.0,24328.0,167.0,28119.825,79.891,285.067,1.957,73.61,25129.341
2021-01-20,2406216.0,6435.0,1052493.0,101858.0,24487.0,159.0,28195.229,75.403,286.93,1.863,73.61,25129.341
2021-01-21,2412505.0,6289.0,1120258.0,67765.0,24640.0,153.0,28268.921,73.692,288.723,1.793,73.61,25129.341
2021-01-22,2418472.0,5967.0,1202212.0,81954.0,24789.0,149.0,28338.84,69.919,290.469,1.746,73.61,25129.341
2021-01-23,2424328.0,5856.0,1226883.0,24671.0,24933.0,144.0,28407.459,68.619,292.156,1.687,73.61,25129.341
2021-01-24,2429605.0,5277.0,1244653.0,17770.0,25073.0,140.0,28469.293,61.834,293.797,1.64,73.61,25129.341
2021-01-25,2435247.0,5642.0,1302753.0,58100.0,25210.0,137.0,28535.404,66.111,295.402,1.605,64.35,25129.341
2021-01-26,2442350.0,7103.0,1410273.0,107520.0,25344.0,134.0,28618.635,83.231,296.972,1.57,69.91,25129.341
2021-01-27,2449839.0,7489.0,1522580.0,112307.0,25476.0,132.0,28706.388,87.754,298.519,1.547,69.91,25129.341
2021-01-28,2457118.0,7279.0,1697575.0,174995.0,25605.0,129.0,28791.681,85.293,300.031,1.512,69.91,25129.341
2021-01-29,2464030.0,6912.0,1928351.0,230776.0,25736.0,131.0,28872.674,80.992,301.566,1.535,69.91,25129.341
2021-01-30,2470901.0,6871.0,1960860.0,32509.0,25865.0,129.0,28953.186,80.512,303.077,1.512,73.61,25129.341
2021-01-31,2477463.0,6562.0,1986237.0,25377.0,25993.0,128.0,29030.077,76.891,304.577,1.5,73.61,25129.341
2021-02-01,2485182.0,7719.0,2136299.0,150062.0,26117.0,124.0,29120.526,90.449,306.03,1.453,68.06,25129.341
2021-02-02,2492977.0,7795.0,2229233.0,92934.0,26237.0,120.0,29211.865,91.339,307.436,1.406,68.06,25129.341
2021-02-03,2501079.0,8102.0,2343280.0,114047.0,26354.0,117.0,29306.801,94.937,308.807,1.371,68.06,25129.341
2021-02-04,2508988.0,7909.0,2500806.0,157526.0,26467.0,113.0,29399.476,92.675,310.131,1.324,68.06,25129.341
2021-02-05,2516889.0,7901.0,2559802.0,58996.0,26577.0,110.0,29492.058,92.581,311.42,1.289,68.06,25129.341
2021-02-06,2524786.0,7897.0,2601717.0,41915.0,26685.0,108.0,29584.592,92.534,312.686,1.266,68.06,25129.341
2021-02-07,2531456.0,6670.0,2610496.0,8779.0,26797.0,112.0,29662.749,78.157,313.998,1.312,68.06,25129.341
2021-02-08,2539559.0,8103.0,2664203.0,53707.0,26900.0,103.0,29757.697,94.948,315.205,1.207,69.44,25129.341
2021-02-09,2548195.0,8636.0,2732709.0,68506.0,26998.0,98.0,29858.891,101.194,316.353,1.148,69.44,25129.341
2021-02-10,2556837.0,8642.0,2795116.0,62407.0,27093.0,95.0,29960.155,101.264,317.467,1.113,69.44,25129.341
2021-02-11,2564427.0,7590.0,2846125.0,51009.0,27187.0,94.0,30049.092,88.937,318.568,1.101,69.44,25129.341
2021-02-12,2572190.0,7763.0,3404354.0,558229.0,27284.0,97.0,30140.056,90.964,319.705,1.137,69.44,25129.341
2021-02-13,2579896.0,7706.0,3709896.0,305542.0,27377.0,93.0,30230.352,90.296,320.794,1.09,69.44,25129.341
2021-02-14,2586183.0,6287.0,3825101.0,115205.0,27471.0,94.0,30304.021,73.669,321.896,1.101,69.44,25129.341
2021-02-15,2594128.0,7945.0,4182027.0,356926.0,27562.0,91.0,30397.118,93.097,322.962,1.066,72.22,25129.341
2021-02-16,2602034.0,7906.0,4630784.0,448757.0,27652.0,90.0,30489.758,92.64,324.017,1.055,72.22,25129.341
2021-02-17,2609359.0,7325.0,5223602.0,592818.0,27738.0,86.0,30575.59,85.832,325.025,1.008,72.22,25129.341
2021-02-18,2616600.0,7241.0,5895295.0,671693.0,27821.0,83.0,30660.437,84.848,325.997,0.973,72.22,25129.341
2021-02-19,2624019.0,7419.0,6361699.0,466404.0,27903.0,82.0,30747.371,86.933,326.958,0.961,72.22,25129.341
2021-02-20,2631876.0,7857.0,6533510.0,171811.0,27983.0,80.0,30839.437,92.066,327.895,0.937,72.22,25129.341
2021-02-21,2638422.0,6546.0,6571830.0,38320.0,28060.0,77.0,30916.14,76.704,328.798,0.902,72.22,25129.341
2021-02-22,2646526.0,8104.0,6837302.0,265472.0,28138.0,78.0,31011.1,94.96,329.712,0.914,72.22,25129.341
2021-02-23,2655633.0,9107.0,7289498.0,452196.0,28213.0,75.0,31117.813,106.713,330.59,0.879,72.22,25129.341
2021-02-24,2665194.0,9561.0,7619695.0,330197.0,28285.0,72.0,31229.846,112.033,331.434,0.844,72.22,25129.341
2021-02-25,2674766.0,9572.0,7979726.0,360031.0,28358.0,73.0,31342.007,112.161,332.289,0.855,72.22,25129.341
2021-02-26,2683971.0,9205.0,8298805.0,319079.0,28432.0,74.0,31449.868,107.861,333.157,0.867,72.22,25129.341
2021-02-27,2693164.0,9193.0,8514775.0,215970.0,28503.0,71.0,31557.589,107.72,333.989,0.832,72.22,25129.341
2021-02-28,2701588.0,8424.0,8547875.0,33100.0,28569.0,66.0,31656.298,98.71,334.762,0.773,72.22,25129.341
2021-03-01,2711479.0,9891.0,8774718.0,226843.0,28638.0,69.0,31772.198,115.899,335.57,0.809,66.67,25129.341
2021-03-02,2723316.0,11837.0,9073640.0,298922.0,28706.0,68.0,31910.9,138.702,336.367,0.797,64.81,25129.341
2021-03-03,2734836.0,11520.0,9317546.0,243906.0,28771.0,65.0,32045.887,134.987,337.129,0.762,64.81,25129.341
2021-03-04,2746158.0,11322.0,9560038.0,242492.0,28839.0,68.0,32178.555,132.667,337.926,0.797,64.81,25129.341
2021-03-05,2757460.0,11302.0,9756289.0,196251.0,28901.0,62.0,32310.988,132.433,338.652,0.726,64.81,25129.341
2021-03-06,2769230.0,11770.0,9883607.0,127318.0,28965.0,64.0,32448.904,137.917,339.402,0.75,64.81,25129.341
2021-03-07,2780417.0,11187.0,9917348.0,33741.0,29030.0,65.0,32579.99,131.085,340.164,0.762,64.81,25129.341
2021-03-08,2793632.0,13215.0,10001980.0,84632.0,29094.0,64.0,32734.839,154.849,340.914,0.75,64.81,25129.341
2021-03-09,2807387.0,13755.0,10222994.0,221014.0,29160.0,66.0,32896.015,161.176,341.687,0.773,72.22,25129.341
2021-03-10,2821943.0,14556.0,10360283.0,137289.0,29227.0,67.0,33066.578,170.562,342.472,0.785,72.22,25129.341
2021-03-11,2835989.0,14046.0,10502494.0,142211.0,29290.0,63.0,33231.164,164.586,343.21,0.738,72.22,25129.341
2021-03-12,2850930.0,14941.0,10742277.0,239783.0,29356.0,66.0,33406.238,175.074,343.984,0.773,72.22,25129.341
2021-03-13,2866012.0,15082.0,10923284.0,181007.0,29421.0,65.0,33582.963,176.726,344.745,0.762,72.22,25129.341
2021-03-14,2879390.0,13378.0,10992095.0,68811.0,29489.0,68.0,33739.722,156.759,345.542,0.797,72.22,25129.341
2021-03-15,2894893.0,15503.0,11261612.0,269517.0,29552.0,63.0,33921.381,181.659,346.28,0.738,72.22,25129.341
2021-03-16,2911642.0,16749.0,11696296.0,434684.0,29623.0,71.0,34117.64,196.259,347.112,0.832,72.22,25129.341
2021-03-17,2930554.0,18912.0,12142245.0,445949.0,29696.0,73.0,34339.245,221.604,347.968,0.855,72.22,25129.341
2021-03-18,2950603.0,20049.0,12431482.0,289237.0,29777.0,81.0,34574.172,234.927,348.917,0.949,72.22,25129.341
2021-03-19,2971633.0,21030.0,12844577.0,413095.0,29864.0,87.0,34820.595,246.422,349.936,1.019,72.22,25129.341
2021-03-20,2992694.0,21061.0,13029754.0,185177.0,29959.0,95.0,35067.38,246.786,351.049,1.113,72.22,25129.341
2021-03-21,3013122.0,20428.0,13057722.0,27968.0,30061.0,102.0,35306.749,239.368,352.245,1.195,72.22,25129.341
2021-03-22,3035338.0,22216.0,13265952.0,208230.0,30178.0,117.0,35567.068,260.32,353.616,1.371,72.22,25129.341
2021-03-23,3061520.0,26182.0,13589167.0,323215.0,30316.0,138.0,35873.86,306.792,355.233,1.617,72.22,25129.341
2021-03-24,3091282.0,29762.0,13969867.0,380700.0,30462.0,146.0,36222.601,348.741,356.943,1.711,72.22,25129.341
2021-03-25,3120013.0,28731.0,14227410.0,257543.0,30619.0,157.0,36559.261,336.66,358.783,1.84,72.22,25129.341
2021-03-26,3149094.0,29081.0,14491247.0,263837.0,30772.0,153.0,36900.023,340.761,360.576,1.793,72.22,25129.341
2021-03-27,3179115.0,30021.0,14652659.0,161412.0,30923.0,151.0,37251.799,351.776,362.345,1.769,72.22,25129.341
2021-03-28,3208173.0,29058.0,,,31076.0,153.0,37592.291,340.492,364.138,1.793,72.22,25129.341
2021-03-29,3240577.0,32404.0,14949260.0,,31230.0,154.0,37971.99,379.699,365.943,1.805,72.22,25129.341
2021-03-30,3277880.0,37303.0,15301462.0,352202.0,31385.0,155.0,38409.094,437.104,367.759,1.816,72.22,25129.341
2021-03-31,3317182.0,39302.0,15834787.0,533325.0,31537.0,152.0,38869.621,460.528,369.54,1.781,72.22,25129.341
2021-04-01,3357988.0,40806.0,16148683.0,313896.0,31713.0,176.0,39347.772,478.151,371.602,2.062,72.22,25129.341
2021-04-02,3400296.0,42308.0,16317170.0,168487.0,31892.0,179.0,39843.523,495.751,373.7,2.097,72.22,25129.341
2021-04-03,3445052.0,44756.0,16602919.0,285749.0,32078.0,186.0,40367.959,524.436,375.879,2.179,72.22,25129.341
2021-04-04,3487050.0,41998.0,16683067.0,80148.0,32263.0,185.0,40860.077,492.118,378.047,2.168,72.22,25129.341
2021-04-05,3529601.0,42551.0,16993574.0,310507.0,32456.0,193.0,41358.676,498.598,380.308,2.262,72.22,25129.341
2021-04-06,3579185.0,49584.0,17367875.0,374301.0,32667.0,211.0,41939.684,581.009,382.781,2.472,72.22,25129.341
2021-04-07,3633925.0,54740.0,17704888.0,337013.0,32943.0,276.0,42581.109,641.425,386.015,3.234,72.22,25129.341
2021-04-08,3689866.0,55941.0,18089783.0,384895.0,33201.0,258.0,43236.607,655.498,389.038,3.023,72.22,25129.341
2021-04-09,3745657.0,55791.0,18320384.0,230601.0,33454.0,253.0,43890.347,653.74,392.003,2.965,72.22,25129.341
2021-04-10,3798333.0,52676.0,18445354.0,124970.0,33702.0,248.0,44507.587,617.24,394.909,2.906,72.22,25129.341
2021-04-11,3849011.0,50678.0,18494796.0,49442.0,33939.0,237.0,45101.415,593.828,397.686,2.777,72.22,25129.341
2021-04-12,3903573.0,54562.0,18728978.0,234182.0,34182.0,243.0,45740.754,639.339,400.533,2.847,72.22,25129.341
2021-04-13,3962760.0,59187.0,19062758.0,333780.0,34455.0,273.0,46434.287,693.533,403.732,3.199,83.33,25129.341
2021-04-14,4025557.0,62797.0,19272675.0,209917.0,34734.0,279.0,47170.121,735.834,407.001,3.269,83.33,25129.341
2021-04-15,4086957.0,61400.0,19445269.0,172594.0,35031.0,297.0,47889.586,719.465,410.481,3.48,83.33,25129.341
2021-04-16,4150039.0,63082.0,19811774.0,366505.0,35320.0,289.0,48628.759,739.174,413.868,3.386,83.33,25129.341
2021-04-17,4212645.0,62606.0,19937359.0,125585.0,35608.0,288.0,49362.355,733.596,417.243,3.375,83.33,25129.341
2021-04-18,4268447.0,55802.0,19970215.0,32856.0,35926.0,318.0,50016.224,653.869,420.969,3.726,83.33,25129.341
2021-04-19,4323596.0,55149.0,20075504.0,105289.0,36267.0,341.0,50662.442,646.217,424.964,3.996,83.33,25129.341
2021-04-20,4384624.0,61028.0,20283227.0,207723.0,36613.0,346.0,51377.547,715.106,429.019,4.054,83.33,25129.341
2021-04-21,4446591.0,61967.0,20477685.0,194458.0,36975.0,362.0,52103.656,726.108,433.261,4.242,83.33,25129.341
2021-04-22,4501382.0,54791.0,20728975.0,251290.0,37329.0,354.0,52745.678,642.022,437.409,4.148,83.33,25129.341
2021-04-23,4550820.0,49438.0,20887427.0,158452.0,37672.0,343.0,53324.976,579.298,441.428,4.019,83.33,25129.341
2021-04-24,4591416.0,40596.0,21068403.0,180976.0,38011.0,339.0,53800.666,475.69,445.4,3.972,83.33,25129.341
2021-04-25,4629969.0,38553.0,21130963.0,62560.0,38358.0,347.0,54252.417,451.751,449.466,4.066,83.33,25129.341
2021-04-26,4667281.0,37312.0,21394785.0,263822.0,38711.0,353.0,54689.627,437.209,453.602,4.136,87.04,25129.341
2021-04-27,4710582.0,43301.0,21678461.0,283676.0,39057.0,346.0,55197.013,507.387,457.657,4.054,87.04,25129.341
2021-04-28,4751026.0,40444.0,22132803.0,454342.0,39398.0,341.0,55670.922,473.909,461.652,3.996,87.04,25129.341
2021-04-29,4788700.0,37674.0,22568172.0,435369.0,39737.0,339.0,56112.374,441.451,465.625,3.972,87.04,25129.341
2021-04-30,4820591.0,31891.0,22816891.0,248719.0,40131.0,394.0,56486.062,373.688,470.242,4.617,87.04,25129.341
2021-05-01,4849408.0,28817.0,22899046.0,82155.0,40504.0,373.0,56823.73,337.668,474.612,4.371,87.04,25129.341
2021-05-02,4875388.0,25980.0,23006734.0,107688.0,40844.0,340.0,57128.154,304.425,478.596,3.984,87.04,25129.341
2021-05-03,4900121.0,24733.0,23294477.0,287743.0,41191.0,347.0,57417.967,289.813,482.662,4.066,87.04,25129.341
2021-05-04,4929118.0,28997.0,23729113.0,434636.0,41527.0,336.0,57757.745,339.777,486.599,3.937,87.04,25129.341
2021-05-05,4955594.0,26476.0,24103883.0,374770.0,41883.0,356.0,58067.981,310.237,490.771,4.171,87.04,25129.341
2021-05-06,4977982.0,22388.0,24467719.0,363836.0,42187.0,304.0,58330.316,262.335,494.333,3.562,87.04,25129.341
2021-05-07,4998089.0,20107.0,24691044.0,223325.0,42465.0,278.0,58565.923,235.607,497.591,3.258,87.04,25129.341
2021-05-08,5016141.0,18052.0,24853353.0,162309.0,42746.0,281.0,58777.451,211.527,500.883,3.293,87.04,25129.341
2021-05-09,5031332.0,15191.0,24918773.0,65420.0,43029.0,283.0,58955.454,178.003,504.199,3.316,87.04,25129.341
2021-05-10,5044936.0,13604.0,25018078.0,99305.0,43311.0,282.0,59114.861,159.407,507.504,3.304,87.04,25129.341
2021-05-11,5059433.0,14497.0,25178674.0,160596.0,43589.0,278.0,59284.732,169.871,510.761,3.258,87.04,25129.341
2021-05-12,5072462.0,13029.0,25348875.0,170201.0,43821.0,232.0,59437.401,152.669,513.48,2.718,87.04,25129.341
2021-05-13,5083996.0,11534.0,25402277.0,53402.0,44059.0,238.0,59572.553,135.152,516.269,2.789,87.04,25129.341
2021-05-14,5095390.0,11394.0,25561998.0,159721.0,44301.0,242.0,59706.064,133.511,519.104,2.836,87.04,25129.341
2021-05-15,5106862.0,11472.0,25687427.0,125429.0,44537.0,236.0,59840.489,134.425,521.87,2.765,87.04,25129.341
2021-05-16,5117374.0,10512.0,25772743.0,85316.0,44760.0,223.0,59963.665,123.176,524.483,2.613,87.04,25129.341
2021-05-17,5127548.0,10174.0,25950934.0,178191.0,44983.0,223.0,60082.88,119.216,527.096,2.613,79.63,25129.341
2021-05-18,5139485.0,11937.0,26537163.0,586229.0,45186.0,203.0,60222.754,139.874,529.474,2.379,79.63,25129.341
2021-05-19,5151038.0,11553.0,26821460.0,284297.0,45419.0,233.0,60358.128,135.374,532.205,2.73,79.63,25129.341
2021-05-20,5160423.0,9385.0,27083374.0,261914.0,45626.0,207.0,60468.099,109.97,534.63,2.426,79.63,25129.341
2021-05-21,5169951.0,9528.0,27745400.0,662026.0,45840.0,214.0,60579.745,111.646,537.138,2.508,79.63,25129.341
2021-05-22,5178648.0,8697.0,27818947.0,73547.0,46071.0,231.0,60681.653,101.909,539.844,2.707,79.63,25129.341
2021-05-23,5186487.0,7839.0,28048727.0,229780.0,46268.0,197.0,60773.508,91.855,542.153,2.308,79.63,25129.341
2021-05-24,5194010.0,7523.0,28161235.0,112508.0,46446.0,178.0,60861.66,88.152,544.239,2.086,79.63,25129.341
2021-05-25,5203385.0,9375.0,28397847.0,236612.0,46621.0,175.0,60971.513,109.853,546.289,2.051,76.85,25129.341
2021-05-26,5212123.0,8738.0,28511333.0,113486.0,46787.0,166.0,61073.902,102.389,548.234,1.945,76.85,25129.341
2021-05-27,5220549.0,8426.0,28605453.0,94120.0,46970.0,183.0,61172.635,98.733,550.379,2.144,76.85,25129.341
2021-05-28,5228322.0,7773.0,28730177.0,124724.0,47134.0,164.0,61263.716,91.081,552.3,1.922,76.85,25129.341
2021-05-29,5235978.0,7656.0,28802681.0,72504.0,47271.0,137.0,61353.427,89.71,553.906,1.605,76.85,25129.341
2021-05-30,5242911.0,6933.0,28960961.0,158280.0,47405.0,134.0,61434.665,81.239,555.476,1.57,76.85,25129.341
2021-05-31,5249404.0,6493.0,29171543.0,210582.0,47527.0,122.0,61510.748,76.083,556.905,1.43,76.85,25129.341
2021-06-01,5256516.0,7112.0,29375685.0,204142.0,47656.0,129.0,61594.084,83.336,558.417,1.512,64.81,25129.341
2021-06-02,5263697.0,7181.0,29657059.0,281374.0,47768.0,112.0,61678.229,84.145,559.729,1.312,64.81,25129.341
2021-06-03,5270299.0,6602.0,30129259.0,472200.0,47882.0,114.0,61755.589,77.36,561.065,1.336,64.81,25129.341
2021-06-04,5276468.0,6169.0,30318510.0,189251.0,47976.0,94.0,61827.875,72.286,562.167,1.101,64.81,25129.341
2021-06-05,5282594.0,6126.0,30576062.0,257552.0,48068.0,92.0,61899.657,71.782,563.245,1.078,64.81,25129.341
2021-06-06,5287980.0,5386.0,30857320.0,281258.0,48164.0,96.0,61962.769,63.111,564.37,1.125,64.81,25129.341
2021-06-07,5293627.0,5647.0,31246323.0,389003.0,48255.0,91.0,62028.938,66.17,565.436,1.066,64.81,25129.341
2021-06-08,5300236.0,6609.0,31589838.0,343515.0,48341.0,86.0,62106.38,77.442,566.444,1.008,64.81,25129.341
2021-06-09,5306690.0,6454.0,31987341.0,397503.0,48428.0,87.0,62182.006,75.626,567.463,1.019,64.81,25129.341
2021-06-10,5313098.0,6408.0,32507572.0,520231.0,48524.0,96.0,62257.093,75.087,568.588,1.125,64.81,25129.341
2021-06-11,5319359.0,6261.0,32952991.0,445419.0,48593.0,69.0,62330.457,73.364,569.396,0.809,61.11,25129.341
2021-06-12,5325435.0,6076.0,33428162.0,475171.0,48668.0,75.0,62401.654,71.197,570.275,0.879,61.11,25129.341
2021-06-13,5330447.0,5012.0,34052689.0,624527.0,48721.0,53.0,62460.383,58.729,570.896,0.621,61.11,25129.341
2021-06-14,5336073.0,5626.0,34778165.0,725476.0,48795.0,74.0,62526.306,65.924,571.763,0.867,61.11,25129.341
2021-06-15,5342028.0,5955.0,36241225.0,1463060.0,48879.0,84.0,62596.085,69.779,572.748,0.984,61.11,25129.341
2021-06-16,5348249.0,6221.0,37739099.0,1497874.0,48950.0,71.0,62668.98,72.896,573.58,0.832,61.11,25129.341
2021-06-17,5354153.0,5904.0,39446201.0,1707102.0,49012.0,62.0,62738.162,69.181,574.306,0.726,61.11,25129.341
2021-06-18,5359728.0,5575.0,40619152.0,1172951.0,49071.0,59.0,62803.487,65.326,574.997,0.691,61.11,25129.341
2021-06-19,5365208.0,5480.0,41194790.0,575638.0,49122.0,51.0,62867.7,64.213,575.595,0.598,61.11,25129.341
2021-06-20,5370299.0,5091.0,42613378.0,1418588.0,49185.0,63.0,62927.355,59.655,576.333,0.738,61.11,25129.341
2021-06-21,5375593.0,5294.0,43629179.0,1015801.0,49236.0,51.0,62989.388,62.033,576.931,0.598,61.11,25129.341
2021-06-22,5381736.0,6143.0,44080123.0,450944.0,49293.0,57.0,63061.37,71.982,577.599,0.668,61.11,25129.341
2021-06-23,5387545.0,5809.0,44951168.0,871045.0,49358.0,65.0,63129.438,68.068,578.36,0.762,61.11,25129.341
2021-06-24,5393248.0,5703.0,45831738.0,880570.0,49417.0,59.0,63196.264,66.826,579.052,0.691,61.11,25129.341
2021-06-25,5398878.0,5630.0,46633976.0,802238.0,49473.0,56.0,63262.234,65.97,579.708,0.656,61.11,25129.341
2021-06-26,5404144.0,5266.0,47079628.0,445652.0,49524.0,51.0,63323.939,61.705,580.306,0.598,61.11,25129.341
2021-06-27,5409027.0,4883.0,47773102.0,693474.0,49576.0,52.0,63381.157,57.217,580.915,0.609,61.11,25129.341
